CNPJ_Companhia,Nome_Companhia,Codigo_CVM,Data_Referencia,Categoria,Tipo,Especie,Assunto,Data_Entrega,Tipo_Apresentacao,Protocolo_Entrega,Versao,Link_Download
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,2023-08-25,Fato Relevante,,,Bloqueio judicial,2023-08-25,AP - Apresentação,014451IPE250820230104516311-18,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1137277&numSequencia=662006&numVersao=1
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,2023-09-22,Fato Relevante,,,Solicitação de antecipação de distribuição de dividendos,2023-09-22,AP - Apresentação,014451IPE220920230104519111-34,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1145492&numSequencia=670220&numVersao=1
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,2023-10-10,Fato Relevante,,,Dividendos Intercalares e JSCP,2023-10-10,AP - Apresentação,014451IPE101020230104520906-50,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1150154&numSequencia=674880&numVersao=1
00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,14451,2023-12-04,Fato Relevante,,,Assinatura do Contrato de Concessão de IP,2023-12-04,AP - Apresentação,014451IPE041220230104526411-20,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1168900&numSequencia=693626&numVersao=1
00.080.671/0001-00,CARAMURU ALIMENTOS S.A.,26190,2023-11-21,Fato Relevante,,,Renúncia de Diretor Financeiro da Companhia.,2023-11-21,AP - Apresentação,026190IPE211120230104525111-10,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1165360&numSequencia=690086&numVersao=1
00.242.184/0001-04,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,2023-05-09,Fato Relevante,,,Alterações na Diretoria Estatutária e Conselho de Administração,2023-05-09,AP - Apresentação,026069IPE090520230104505512-08,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1099456&numSequencia=624185&numVersao=1
00.272.185/0001-93,CIMS SA,14818,2023-03-09,Fato Relevante,,,Aumento de capital,2023-03-10,AP - Apresentação,014818IPE090320230104499509-15,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1071457&numSequencia=596187&numVersao=1
00.272.185/0001-93,CIMS SA,14818,2023-05-26,Fato Relevante,,,Aumento de Capital,2023-05-26,AP - Apresentação,014818IPE260520230104507211-54,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1107044&numSequencia=631773&numVersao=1
00.336.701/0001-04,TELEC. BRASILEIRAS S.A. - TELEBRÁS,11258,2023-04-10,Fato Relevante,,,Revogação da Qualificação da Telebras junto ao PPI,2023-04-10,AP - Apresentação,011258IPE100420230104502605-47,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1084105&numSequencia=608834&numVersao=1
00.336.701/0001-04,TELEC. BRASILEIRAS S.A. - TELEBRÁS,11258,2023-05-08,Fato Relevante,,,subvenção visiona,2023-05-08,AP - Apresentação,011258IPE080520230104505405-99,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1098285&numSequencia=623014&numVersao=1
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,2023-02-14,Fato Relevante,,,Aprovação em Conselho de Administração para a realização de estudo para a elaboração de um plano de recompra de ações,2023-02-14,AP - Apresentação,015423IPE140220230104497111-74,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1060619&numSequencia=585349&numVersao=1
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,2023-02-28,Fato Relevante,,,Aprovação de plano de recompra de ações,2023-02-28,AP - Apresentação,015423IPE280220230104498513-58,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1066602&numSequencia=591332&numVersao=1
00.359.742/0001-08,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,15423,2023-11-14,Fato Relevante,,,Aquisição de Participação de Companhia,2023-11-14,AP - Apresentação,015423IPE141120230104524411-19,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1162674&numSequencia=687400&numVersao=1
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,2023-03-30,Fato Relevante,,,"Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia",2023-03-30,AP - Apresentação,024880IPE300320230104501511-66,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1080452&numSequencia=605181&numVersao=1
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,2023-05-11,Fato Relevante,,,Emissão 7ª debentures,2023-05-11,AP - Apresentação,024880IPE110520230104505711-22,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1100802&numSequencia=625531&numVersao=1
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,2023-06-21,Fato Relevante,,,Alteração diretoria,2023-06-21,AP - Apresentação,024880IPE210620230104509809-08,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1115384&numSequencia=640113&numVersao=1
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,2023-07-19,Fato Relevante,,,Eleição CFO e Diretor de relações com investidores,2023-07-19,AP - Apresentação,024880IPE190720230104512611-60,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1123822&numSequencia=648551&numVersao=1
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,2023-11-27,Fato Relevante,,,Emissão 8ª debentures,2023-11-27,AP - Apresentação,024880IPE271120230104525706-28,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1166512&numSequencia=691238&numVersao=1
00.545.378/0001-70,SERRA AZUL WATER PARK SA,14966,2023-03-17,Fato Relevante,,,"Cancelamento de Registro de Companhia Aberta||Celebração, Alteração ou Rescisão de Acordo de Acionistas||Mudança de Controle da Companhia",2023-03-17,AP - Apresentação,014966IPE170320230104500211-80,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1074399&numSequencia=599129&numVersao=1
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVÁVEIS S.A.,22594,2023-02-10,Fato Relevante,,,Acordo de Leniência Moinho S.A e Passos Maia Energética S.A.,2023-02-10,AP - Apresentação,022594IPE100220230104496711-06,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1058788&numSequencia=583518&numVersao=1
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVÁVEIS S.A.,22594,2023-08-29,Fato Relevante,,,Acordo de compra de projetos eólicos operacionais,2023-08-29,AP - Apresentação,022594IPE290820230104516710-98,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1138317&numSequencia=663046&numVersao=1
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVÁVEIS S.A.,22594,2023-09-12,Fato Relevante,,,,2023-09-12,AP - Apresentação,022594IPE120920230104518111-09,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1142679&numSequencia=667407&numVersao=1
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVÁVEIS S.A.,22594,2023-10-11,Fato Relevante,,,Troca de Categoria A para B,2023-10-11,AP - Apresentação,022594IPE111020230104521010-88,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1151007&numSequencia=675733&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-11,Fato Relevante,,,,2023-01-11,AP - Apresentação,020990IPE110120230104493711-32,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049072&numSequencia=573802&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-12,Fato Relevante,,,Esclarecimentos ofício CVM,2023-01-12,AP - Apresentação,020990IPE120120230104493808-80,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049240&numSequencia=573970&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-12,Fato Relevante,,,Esclarecimentos ofício CVM,2023-01-12,RE - Reapresentação Espontânea,020990IPE120120230204526108-80,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049394&numSequencia=574124&numVersao=2
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-13,Fato Relevante,,,Alterações de rating,2023-01-13,AP - Apresentação,020990IPE130120230104493909-89,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049649&numSequencia=574379&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-13,Fato Relevante,,,Alterações de rating,2023-01-13,RE - Reapresentação Espontânea,020990IPE130120230204493909-89,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049820&numSequencia=574550&numVersao=2
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-13,Fato Relevante,,,Tutela de urgência cautelar,2023-01-13,AP - Apresentação,020990IPE130120230104493912-11,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049843&numSequencia=574573&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-13,Fato Relevante,,,Tutela de urgência cautelar,2023-01-13,RE - Reapresentação Espontânea,020990IPE130120230204493912-11,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049898&numSequencia=574628&numVersao=2
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-16,Fato Relevante,,,Contratação Rothschild &amp Co,2023-01-16,AP - Apresentação,020990IPE160120230104494209-26,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1049946&numSequencia=574676&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-16,Fato Relevante,,,Alteração de Rating Moody s e S&ampP,2023-01-16,AP - Apresentação,020990IPE160120230104494212-79,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050030&numSequencia=574760&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-16,Fato Relevante,,,Contratação Rothschild &amp Co,2023-01-16,RE - Reapresentação Espontânea,020990IPE160120230204494209-26,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050033&numSequencia=574763&numVersao=2
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-17,Fato Relevante,,,Anúncio da nova CFO e IRO,2023-01-17,AP - Apresentação,020990IPE170120230104494310-72,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050222&numSequencia=574952&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-17,Fato Relevante,,,Alteração de Rating Fitch,2023-01-17,AP - Apresentação,020990IPE170120230104494312-55,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050314&numSequencia=575044&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-19,Fato Relevante,,,Decisão judicial e situação financeira,2023-01-19,AP - Apresentação,020990IPE190120230104494505-41,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050669&numSequencia=575399&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-19,Fato Relevante,,,Ajuizamento de Recuperação Judicial,2023-01-19,AP - Apresentação,020990IPE190120230104494508-37,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050720&numSequencia=575450&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-19,Fato Relevante,,,Deferimento do pedido de recuperação judicial,2023-01-19,AP - Apresentação,020990IPE190120230104494513-95,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050925&numSequencia=575655&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-19,Fato Relevante,,,,2023-01-20,RE - Reapresentação Espontânea,020990IPE190120230204494513-95,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1050973&numSequencia=575703&numVersao=2
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-20,Fato Relevante,,,Alteração de Rating - Fitch e Moody s,2023-01-20,AP - Apresentação,020990IPE200120230104494611-47,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1051157&numSequencia=575887&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-23,Fato Relevante,,,Contratação Alvarez &amp Marsal,2023-01-23,AP - Apresentação,020990IPE230120230104494912-23,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1051534&numSequencia=576264&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-24,Fato Relevante,,,Notificação Vibra,2023-01-24,AP - Apresentação,020990IPE240120230104495006-41,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1051594&numSequencia=576324&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-25,Fato Relevante,,,Decisão judicial referente a bloqueios de recursos pelos bancos,2023-01-25,AP - Apresentação,020990IPE250120230104495105-93,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1051895&numSequencia=576625&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-25,Fato Relevante,,,Lista de credores RJ,2023-01-25,AP - Apresentação,020990IPE250120230104495106-20,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1051905&numSequencia=576635&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-26,Fato Relevante,,,Decisão STJ sobre recursos no BTG,2023-01-26,AP - Apresentação,020990IPE260120230104495206-05,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1052325&numSequencia=577055&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-01-31,Fato Relevante,,,Financiamento DIP,2023-01-31,AP - Apresentação,020990IPE310120230104495713-84,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1053801&numSequencia=578531&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-03,Fato Relevante,,,Afastamento da Diretoria,2023-02-03,AP - Apresentação,020990IPE030220230104496011-68,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055239&numSequencia=579969&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-03,Fato Relevante,,,Afastamento da Diretoria,2023-02-03,RE - Reapresentação Espontânea,020990IPE030220230204498711-68,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055383&numSequencia=580113&numVersao=2
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-09,Fato Relevante,,,Aprovação financiamento DIP,2023-02-09,AP - Apresentação,020990IPE090220230104496612-68,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057820&numSequencia=582550&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-10,Fato Relevante,,,Lista atualizada de credores RJ,2023-02-10,AP - Apresentação,020990IPE100220230104496714-62,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1059205&numSequencia=583935&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-15,Fato Relevante,,,Eleição do CEO e novo membro do Comitê Independente,2023-02-15,AP - Apresentação,020990IPE150220230104497212-73,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1061464&numSequencia=586194&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-16,Fato Relevante,,,Reunião com credores,2023-02-16,AP - Apresentação,020990IPE160220230104497308-29,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1061712&numSequencia=586442&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-16,Fato Relevante,,,Proposta para pagamento dos credores das classes I e IV do processo de RJ,2023-02-16,AP - Apresentação,020990IPE160220230104497312-73,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1061961&numSequencia=586691&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-02-28,Fato Relevante,,,Deferimento pelo juízo do pagamento dos credores da classes I e IV,2023-02-28,AP - Apresentação,020990IPE280220230104498513-08,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1066574&numSequencia=591304&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-03-07,Fato Relevante,,,Reuniões com Credores,2023-03-07,AP - Apresentação,020990IPE070320230104499211-40,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1069770&numSequencia=594500&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-03-20,Fato Relevante,,,Plano de Recuperação Judicial,2023-03-20,AP - Apresentação,020990IPE200320230104500514-25,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1075170&numSequencia=599900&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-03-21,Fato Relevante,,,Informações sobre o relatório circunstanciado e mensal,2023-03-21,AP - Apresentação,020990IPE210320230104500608-07,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1075251&numSequencia=599981&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-03-22,Fato Relevante,,,Relatório Circunstanciado da Administração Judicial - Versão Pública,2023-03-22,AP - Apresentação,020990IPE220320230104500712-39,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1075986&numSequencia=600716&numVersao=1
00.776.574/0001-56,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,20990,2023-03-24,Fato Relevante,,,Adiamento da divulgação das demonstrações financeiras do exercício de 2022,2023-03-24,AP - Apresentação,020990IPE240320230104500905-69,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1076586&numSequencia=601316&numVersao=1
