Data,Selic_std,Selic_mediana,IPCA_std,IPCA_mediana
2025-12-31,0.65780625,12.13671875,0.098468,0.313914
2026-01-02,0.6451749999999999,12.1484375,0.09958,0.313416
2026-01-05,0.648509375,12.1640625,0.099324,0.319754
2026-01-06,0.643303125,12.16796875,0.098332,0.31681000000000004
2026-01-07,0.6690625,12.19921875,0.097258,0.316492
2026-01-08,0.662215625,12.203125,0.097004,0.315628
2026-01-09,0.649140625,12.234375,0.095618,0.317158
2026-01-12,0.645271875,12.23046875,0.09547599999999999,0.316926
2026-01-13,0.646953125,12.20703125,0.094984,0.31646599999999997
2026-01-14,0.62788125,12.21484375,0.095754,0.317356
2026-01-15,0.6289375,12.21875,0.094636,0.316128
2026-01-16,0.598653125,12.20703125,0.09556200000000001,0.32065800000000005
2026-01-19,0.593340625,12.1796875,0.092972,0.319252
2026-01-20,0.575678125,12.203125,0.09276999999999999,0.31993000000000005
2026-01-21,0.5736718749999999,12.19921875,0.092248,0.319002
2026-01-22,0.59065,12.1953125,0.091478,0.318212
2026-01-23,0.605534375,12.26953125,0.09282399999999999,0.318132
2026-01-26,0.615928125,12.2890625,0.093504,0.31886400000000004
2026-01-27,0.61885625,12.2734375,0.09398400000000001,0.319258
2026-01-28,0.6265625,12.26171875,0.09378399999999999,0.318678
2026-01-29,0.651325,11.9453125,0.093752,0.318454
2026-01-30,0.68505,11.8515625,0.094936,0.313212
2026-02-02,0.688896875,11.90625,0.094268,0.313666
2026-02-03,0.693421875,11.89453125,0.09426999999999999,0.313046
2026-02-04,0.69108125,11.9296875,0.093204,0.314806
2026-02-05,0.679409375,11.9609375,0.09344,0.315306
2026-02-06,0.611640625,12.0078125,0.093868,0.316026
2026-02-09,0.5879156249999999,12.01171875,0.09191200000000001,0.31413
2026-02-10,0.586446875,12.015625,0.0926,0.317746
2026-02-11,0.584478125,11.9921875,0.094458,0.318272
2026-02-12,0.591996875,11.96484375,0.094096,0.318474
2026-02-13,0.598525,11.921875,0.092532,0.31907800000000003
2026-02-18,0.60793125,11.90234375,0.09275,0.32102800000000004
2026-02-19,0.620178125,11.9140625,0.093438,0.321728
2026-02-20,0.60128125,11.98046875,0.093268,0.319984
2026-02-23,0.612253125,11.984375,0.09293599999999999,0.32037
2026-02-24,0.610296875,11.98046875,0.09274800000000001,0.31909
2026-02-25,0.600696875,11.9765625,0.092962,0.31923999999999997
2026-02-26,0.6022125,11.98046875,0.093248,0.3189
2026-02-27,0.64409375,11.921875,0.094816,0.32153800000000005
2026-03-02,0.651221875,11.93359375,0.097308,0.321282
2026-03-03,0.649084375,11.94921875,0.097872,0.322622
2026-03-04,0.65095,11.953125,0.097828,0.322682
2026-03-05,0.65604375,11.9609375,0.09784000000000001,0.323288
2026-03-06,0.6197375,11.96484375,0.09765399999999999,0.32403999999999994
2026-03-09,0.585503125,11.96484375,0.095276,0.322078
2026-03-10,0.60083125,11.984375,0.09609,0.32309
2026-03-11,0.609709375,11.98828125,0.09479599999999999,0.322554
2026-03-12,0.620540625,11.96875,0.093192,0.31308
2026-03-13,0.613678125,12.12890625,0.095394,0.313272
2026-03-16,0.61503125,12.13671875,0.095964,0.313578
2026-03-17,0.654765625,12.125,0.09720599999999999,0.313934
2026-03-18,0.6535093750000001,12.1484375,0.097928,0.314604
2026-03-19,0.6918875,11.890625,0.097776,0.314882
2026-03-20,0.782590625,11.953125,0.10335000000000001,0.318994
2026-03-23,0.7713875,11.9609375,0.103058,0.319238
2026-03-24,0.771178125,11.9453125,0.104626,0.31891400000000003
2026-03-25,0.7724375,11.9453125,0.10472200000000001,0.318812
2026-03-26,0.7767937500000001,11.9453125,0.10563800000000001,0.320092
2026-03-27,0.73933125,11.97265625,0.110468,0.328578
2026-03-30,0.729896875,12.0,0.11051,0.32943399999999995
2026-03-31,0.72824375,12.0,0.109444,0.32899999999999996
2026-04-01,0.734471875,12.0078125,0.108988,0.32889
2026-04-02,0.709284375,12.03515625,0.10833999999999999,0.331558
2026-04-06,0.6760468749999999,12.078125,0.106766,0.331374
2026-04-07,0.6732875,12.078125,0.10864000000000001,0.330754
2026-04-08,0.68835,12.078125,0.108902,0.33077399999999996
2026-04-09,0.69789375,12.06640625,0.10942600000000001,0.329794
2026-04-10,0.755884375,12.07890625,0.10742800000000001,0.32046199999999997
2026-04-13,0.77929375,12.1265625,0.105922,0.32380600000000004
2026-04-14,0.76218125,12.15625,0.107608,0.32507800000000003
2026-04-15,0.7712375,12.16015625,0.10752,0.325532
2026-04-16,0.7718375000000001,12.16015625,0.110006,0.32585000000000003
2026-04-17,0.7632875,12.23828125,0.113978,0.32850999999999997
2026-04-20,0.756821875,12.24609375,0.11399,0.327618
2026-04-22,0.754159375,12.2265625,0.112806,0.32786000000000004
2026-04-23,0.764525,12.2265625,0.112884,0.328426
2026-04-24,0.74309375,12.33203125,0.111028,0.331194
2026-04-27,0.715421875,12.3203125,0.112464,0.331542
2026-04-28,0.733084375,12.32421875,0.11176,0.33344799999999997
2026-04-29,0.7319625,12.33984375,0.112014,0.33321
2026-04-30,0.744984375,12.1171875,0.111524,0.333972
2026-05-04,0.73275,12.1953125,0.113252,0.333604
2026-05-05,0.723665625,12.2890625,0.113814,0.336004
2026-05-06,0.723596875,12.29296875,0.11672,0.33470999999999995
2026-05-07,0.71741875,12.3046875,0.11644199999999999,0.33493
2026-05-08,0.7342593749999999,12.3671875,0.110384,0.333356
2026-05-11,0.731421875,12.37109375,0.109514,0.33346200000000004
2026-05-12,0.73965625,12.37109375,0.107852,0.31562999999999997
2026-05-13,0.726109375,12.390625,0.10634,0.31737000000000004
